        time         |   x    |   y    |  cell   |      rx_level       
 2009-06-12 14:24:41 | 125785 | 416755 | KBOHBI1 |            -85.4375
 2009-07-27 14:37:53 | 125785 | 419935 | KBOHBI1 | -74.909088134765625
 2009-07-27 14:36:00 | 125785 | 420545 | KBOHBI1 | -80.615386962890625
 2003-11-25 13:50:09 | 125785 | 420575 | KBOHBI1 | -74.666664123535156
 2003-11-25 13:50:07 | 125785 | 420585 | KBOHBI1 | -77.117645263671875
 2009-06-12 14:24:42 | 125790 | 416760 | KBOHBI1 |              -86.25
 2009-03-12 14:23:38 | 125790 | 419980 | KBOHBI1 | -77.296295166015625
 2009-03-12 14:23:41 | 125790 | 419985 | KBOHBI1 |               -79.5
 2009-03-12 14:23:42 | 125790 | 419990 | KBOHBI1 | -80.454544067382812
 2009-03-12 14:23:42 | 125790 | 419995 | KBOHBI1 | -80.454544067382812
 2009-03-12 14:23:44 | 125790 | 420000 | KBOHBI1 | -81.599998474121094
 2009-03-12 14:25:37 | 125790 | 420040 | KBOHBI1 | -75.090911865234375
 2008-11-11 06:56:06 | 125790 | 420085 | KBOHBI1 | -77.363639831542969
 2003-11-25 13:50:10 | 125790 | 420560 | KBOHBI1 | -75.888885498046875
 2009-03-12 14:23:32 | 125795 | 419950 | KBOHBI1 |                 -77
 2009-03-12 14:23:33 | 125795 | 419955 | KBOHBI1 | -77.266670227050781
 2009-03-12 14:23:35 | 125795 | 419960 | KBOHBI1 |                 -78
 2009-03-12 14:23:36 | 125795 | 419965 | KBOHBI1 |            -78.9375
 2009-03-12 14:23:38 | 125795 | 419975 | KBOHBI1 | -80.400001525878906
 2009-03-12 14:25:48 | 125795 | 419985 | KBOHBI1 | -77.900001525878906
 2009-03-12 14:25:46 | 125795 | 419995 | KBOHBI1 | -79.800003051757812
 2009-03-12 14:25:45 | 125795 | 420000 | KBOHBI1 | -71.800003051757812
 2009-03-12 14:23:45 | 125795 | 420005 | KBOHBI1 | -76.733329772949219
 2009-03-12 14:25:45 | 125795 | 420010 | KBOHBI1 | -77.449996948242188
 2009-03-12 14:23:47 | 125795 | 420015 | KBOHBI1 | -79.699996948242188
 2009-03-12 14:25:43 | 125795 | 420020 | KBOHBI1 | -79.521736145019531
 2009-03-12 14:25:42 | 125795 | 420025 | KBOHBI1 | -78.360000610351562
 2009-03-12 14:25:41 | 125795 | 420030 | KBOHBI1 | -78.774192810058594
 2009-03-12 14:25:40 | 125795 | 420035 | KBOHBI1 | -73.333335876464844
 2009-03-12 14:25:32 | 125795 | 420040 | KBOHBI1 | -77.871429443359375
 2008-11-11 06:56:05 | 125795 | 420090 | KBOHBI1 | -77.800003051757812
 2003-11-25 13:50:11 | 125795 | 420550 | KBOHBI1 |                 -74
 2009-07-27 14:37:56 | 125800 | 419935 | KBOHBI1 | -74.466667175292969
 2009-03-12 14:25:54 | 125800 | 419945 | KBOHBI1 | -76.666664123535156
 2009-03-12 14:25:53 | 125800 | 419950 | KBOHBI1 | -74.727272033691406
 2009-03-12 14:25:52 | 125800 | 419960 | KBOHBI1 | -73.599998474121094
